subject_id,trial,sentence,condition,target_object,first_saccade_chosen_object,first_saccade_latency_s,chose_target
subject-22,40,The policeman will arrest the man,restrictive,man,man,1.2385,True
subject-22,41,The man will  collect the cigarettes,non-restrictive,cigarettes,cigarettes,0.5274,True
subject-22,42,The child will inflate the balloon,restrictive,balloon,,,False
subject-22,43,The baby will kick the bell,non-restrictive,bell,bricks,0.8318,False
subject-22,44,The boy will move the orange,non-restrictive,orange,,,False
subject-22,45,The man will wipe the safe,non-restrictive,safe,bolt,0.7885,False
subject-22,46,The boy will bounce the ball,restrictive,ball,acorns,1.0249,False
subject-22,47,The girl will squeeze the mascara,non-restrictive,mascara,elsewhere,0.5645,False
subject-22,48,The cat will drink the milk,restrictive,milk,milk,0.6261,True
subject-22,49,The woman will brew the beer,restrictive,beer,elsewhere,0.9866,False
subject-23,0,The girl will lift the rabbit,non-restrictive,rabbit,elsewhere,0.5504,False
subject-23,1,The woman will bathe the baby,restrictive,baby,elsewhere,0.275,False
subject-23,2,The housewife will  wash the mushrooms,non-restrictive,mushrooms,subject,0.0466,False
subject-23,3,The baker will inspect the dough,non-restrictive,dough,elsewhere,0.0245,False
subject-23,4,The woman will read the book,restrictive,book,door,0.9714,False
subject-23,5,The baby will ring the bell,restrictive,bell,elsewhere,0.1592,False
subject-23,6,The boy will touch the football,non-restrictive,football,,,False
subject-23,7,The woman will wash the shirt,non-restrictive,shirt,elsewhere,0.4034,False
subject-23,8,The girl will knit the scarf,restrictive,scarf,scarf,0.2855,True
subject-23,9,The musician will move the violin,non-restrictive,violin,elsewhere,0.2326,False
subject-23,10,The woman will blow grab the candle,non-restrictive,candle,elsewhere,0.2894,False
subject-23,11,The doctor will inject the child,restrictive,child,subject,0.305,False
subject-23,12,The boy will squeeze the orange,restrictive,orange,elsewhere,0.0173,False
subject-23,13,The girl will vacuum the carpet,restrictive,carpet,elsewhere,0.8176,False
subject-23,14,The man will wipe the washing machine,non-restrictive,washing-machine,mirror,1.0615,False
subject-23,15,The boy will move the radio,non-restrictive,radio,elsewhere,0.4857,False
subject-23,16,The grandmother will read the newspaper,restrictive,newspaper,elsewhere,0.5547,False
subject-23,17,The man will lick the stamp,restrictive,stamp,stamp,0.3667,True
subject-23,18,The boy will unzip the suitcase,restrictive,suitcase,elsewhere,0.2041,False
subject-23,19,The woman will water the flower,restrictive,flower,elsewhere,1.1296,False
subject-23,20,The girl will hang the coat,non-restrictive,coat,elsewhere,0.4843,False
subject-23,21,The woman will drink the wine,restrictive,wine,elsewhere,0.4709,False
subject-23,22,The woman will  carry the dress,non-restrictive,dress,elsewhere,1.0347,False
subject-23,23,The chef will grate the carrot,restrictive,carrot,subject,0.6327,False
subject-23,24,The man will paint the canvas,restrictive,canvas,subject,0.6557,False
subject-23,25,The woman will carry the beer,non-restrictive,beer,biscuit,0.3189,False
subject-23,26,The baby will grab the kitten,non-restrictive,kitten,elsewhere,1.0377,False
subject-23,27,The boy will throw the ball,non-restrictive,ball,acorns,0.4731,False
subject-23,28,The man will smoke the cigarettes,restrictive,cigarettes,elsewhere,0.8006,False
subject-23,29,The hiker will climb the mountain,restrictive,mountain,elsewhere,0.2615,False
subject-23,30,The businessman will wear the hat,restrictive,hat,elsewhere,0.435,False
subject-23,31,The child will carry the balloon,non-restrictive,balloon,flag,0.1564,False
subject-23,32,The cat will push the milk,non-restrictive,milk,elsewhere,0.047,False
subject-23,33,The boy will peel the banana,restrictive,banana,subject,0.4284,False
subject-23,34,The woman will dust the piano,non-restrictive,piano,subject,0.6519,False
subject-23,35,The boy will tie the shoelace,restrictive,shoelace,elsewhere,1.5489,False
subject-23,36,The chef will slice the bread,restrictive,bread,elsewhere,0.3387,False
subject-23,37,The man will chop the wood,restrictive,wood,elsewhere,0.3062,False
subject-23,38,The boy will dim the lamp,restrictive,lamp,picture,0.7091,False
subject-23,39,The man will watch the boat,non-restrictive,boat,elsewhere,0.2125,False
subject-23,40,The woman will carry the apron,non-restrictive,apron,broom,0.4184,False
subject-23,41,The girl will grab the dice,non-restrictive,dice,subject,0.5454,False
subject-23,42,The woman will open the bottle,restrictive,bottle,subject,0.2179,False
subject-23,43,The girl will apply the mascara,restrictive,mascara,subject,0.1521,False
subject-23,44,The kid will stack the lego,non-restrictive,lego,elsewhere,0.4451,False
subject-23,45,The policeman will search the man,non-restrictive,man,,,False
subject-23,46,The boy will feed the dog,non-restrictive,dog,bird,0.2496,False
subject-23,47,The girl will hold the blouse,non-restrictive,blouse,elsewhere,0.3026,False
subject-23,48,The man will lock the safe,restrictive,safe,subject,0.1121,False
subject-23,49,The boy will move the cake,non-restrictive,cake,elsewhere,0.2402,False
subject-3,0,The housewife will  wash the mushrooms,non-restrictive,mushrooms,,,False
subject-3,1,The kid will stack the lego,non-restrictive,lego,lego,1.1016,True
subject-3,2,The man will wipe the washing machine,non-restrictive,washing-machine,subject,0.0566,False
subject-3,3,The girl will apply the mascara,restrictive,mascara,mascara,1.4654,True
subject-3,4,The boy will squeeze the orange,restrictive,orange,,,False
subject-3,5,The girl will grab the dice,non-restrictive,dice,elsewhere,1.028,False
subject-3,6,The baker will inspect the dough,non-restrictive,dough,dough,1.2835,True
subject-3,7,The woman will water the flower,restrictive,flower,flower,0.5202,True
subject-3,8,The woman will dust the piano,non-restrictive,piano,piano,1.1538,True
subject-3,9,The man will chop the wood,restrictive,wood,wood,0.9427,True
subject-3,10,The woman will read the book,restrictive,book,elsewhere,0.7639,False
subject-3,11,The businessman will wear the hat,restrictive,hat,hat,0.7968,True
subject-3,12,The baby will grab the kitten,non-restrictive,kitten,kitten,1.1386,True
subject-3,13,The boy will move the cake,non-restrictive,cake,toy-car,0.7895,False
subject-3,14,The girl will hold the blouse,non-restrictive,blouse,iron,0.8383,False
subject-3,15,The boy will move the radio,non-restrictive,radio,elsewhere,1.1418,False
subject-3,16,The girl will lift the rabbit,non-restrictive,rabbit,rabbit,1.206,True
subject-3,17,The boy will feed the dog,non-restrictive,dog,elsewhere,0.243,False
subject-3,18,The man will lock the safe,restrictive,safe,safe,0.6013,True
subject-3,19,The woman will blow grab the candle,non-restrictive,candle,elsewhere,1.2,False
subject-3,20,The baby will ring the bell,restrictive,bell,bell,0.501,True
subject-3,21,The boy will throw the ball,non-restrictive,ball,ball,1.4977,True
subject-3,22,The boy will unzip the suitcase,restrictive,suitcase,elsewhere,0.646,False
subject-3,23,The child will carry the balloon,non-restrictive,balloon,pouch,0.9335,False
subject-3,24,The girl will vacuum the carpet,restrictive,carpet,footstool,1.092,False
subject-3,25,The policeman will search the man,non-restrictive,man,man,1.1586,True
subject-3,26,The chef will grate the carrot,restrictive,carrot,pot,0.653,False
subject-3,27,The woman will open the bottle,restrictive,bottle,elsewhere,1.4301,False
subject-3,28,The man will watch the boat,non-restrictive,boat,elsewhere,1.1101,False
subject-3,29,The chef will slice the bread,restrictive,bread,bread,1.1563,True
subject-3,30,The man will lick the stamp,restrictive,stamp,elsewhere,0.9027,False
subject-3,31,The woman will wash the shirt,non-restrictive,shirt,shirt,1.0257,True
subject-3,32,The man will paint the canvas,restrictive,canvas,canvas,0.9436,True
subject-3,33,The woman will carry the beer,non-restrictive,beer,elsewhere,1.4174,False
subject-3,34,The doctor will inject the child,restrictive,child,,,False
subject-3,35,The girl will knit the scarf,restrictive,scarf,scarf,1.0489,True
subject-3,36,The musician will move the violin,non-restrictive,violin,elsewhere,0.9226,False
subject-3,37,The grandmother will read the newspaper,restrictive,newspaper,elsewhere,0.0255,False
subject-3,38,The woman will carry the apron,non-restrictive,apron,elsewhere,1.2691,False
subject-3,39,The woman will bathe the baby,restrictive,baby,,,False
subject-3,40,The cat will push the milk,non-restrictive,milk,glove,0.844,False
subject-3,41,The woman will drink the wine,restrictive,wine,wine,0.9127,True
subject-3,42,The woman will  carry the dress,non-restrictive,dress,dress,1.3024,True
subject-3,43,The hiker will climb the mountain,restrictive,mountain,mountain,0.8172,True
subject-3,44,The man will smoke the cigarettes,restrictive,cigarettes,cigarettes,0.935,True
subject-3,45,The boy will dim the lamp,restrictive,lamp,elsewhere,1.1646,False
subject-3,46,The boy will touch the football,non-restrictive,football,elsewhere,1.1781,False
subject-3,47,The boy will peel the banana,restrictive,banana,elsewhere,0.1072,False
subject-3,48,The boy will tie the shoelace,restrictive,shoelace,subject,0.6717,False
subject-3,49,The girl will hang the coat,non-restrictive,coat,hook,0.6184,False
subject-4,0,The woman will move the flower,non-restrictive,flower,flower,0.7456,True
subject-4,1,The boy will eat the cake,restrictive,cake,cake,0.2326,True
subject-4,2,The woman will open the book,non-restrictive,book,subject,0.0682,False
subject-4,3,The boy will open the suitcase,non-restrictive,suitcase,elsewhere,0.8062,False
subject-4,4,The man will move the canvas,non-restrictive,canvas,keyboard,0.5722,False
subject-4,5,The boy will bounce the ball,restrictive,ball,elsewhere,0.3081,False
subject-4,6,The hiker will photograph the mountain,non-restrictive,mountain,cactus,1.3073,False
subject-4,7,The boy will move the shoelace,non-restrictive,shoelace,shoelace,1.1322,True
subject-4,8,The man will wipe the safe,non-restrictive,safe,safe,0.5472,True
subject-4,9,The woman will blow out the candle,restrictive,candle,elsewhere,1.0528,False
subject-4,11,The girl will hold the scarf,non-restrictive,scarf,scarf,0.9733,True
subject-4,12,The baby will hug the kitten,restrictive,kitten,elsewhere,0.905,False
subject-4,13,The boy will move the banana,non-restrictive,banana,key,0.6222,False
subject-4,14,The chef will clean the bread,non-restrictive,bread,elsewhere,0.8831,False
subject-4,15,The doctor will check the child,non-restrictive,child,tv-monitor,0.9594,False
subject-4,16,The cat will drink the milk,restrictive,milk,elsewhere,0.6863,False
subject-4,17,The girl will squeeze the mascara,non-restrictive,mascara,subject,0.538,False
subject-4,18,The boy will touch the lamp,non-restrictive,lamp,elsewhere,0.9864,False
subject-4,19,The musician will tune the violin,restrictive,violin,elsewhere,0.646,False
subject-4,20,The woman will brew the beer,restrictive,beer,elsewhere,0.0894,False
subject-4,21,The kid will build the lego,restrictive,lego,lego,0.1536,True
subject-4,22,The girl will zip the coat,restrictive,coat,subject,0.7639,False
subject-4,23,The man will repair the washing machine,restrictive,washing-machine,elsewhere,0.9792,False
subject-4,24,The girl will button the blouse,restrictive,blouse,elsewhere,0.2159,False
subject-4,25,The child will inflate the balloon,restrictive,balloon,subject,0.7313,False
subject-4,26,The businessman will  forget the hat,non-restrictive,hat,subject,0.7825,False
subject-4,27,The baker will knead the dough,restrictive,dough,ladle,0.9413,False
subject-4,28,The woman will play the piano,restrictive,piano,subject,0.0436,False
subject-4,29,The girl will groom the rabbit,restrictive,rabbit,rabbit,1.0137,True
subject-4,30,The woman will examine the bottle,non-restrictive,bottle,subject,0.2807,False
subject-4,31,The woman will touch the baby,non-restrictive,baby,baby,1.316,True
subject-4,32,The grandmother will eadturn the newspaper,non-restrictive,newspaper,tissue,0.4225,False
subject-4,33,The woman will try the wine,non-restrictive,wine,elsewhere,0.8327,False
subject-4,34,The woman will tie the apron,restrictive,apron,elsewhere,0.7137,False
subject-4,35,The man will  move the wood,non-restrictive,wood,elsewhere,0.9543,False
subject-4,36,The baby will kick the bell,non-restrictive,bell,elsewhere,0.9254,False
subject-4,37,The woman will wear the dress,restrictive,dress,dress,0.3905,True
subject-4,38,The chef will carry the carrot,non-restrictive,carrot,peeler,0.889,False
subject-4,39,The boy will walk the dog,restrictive,dog,hen,0.3358,False
subject-4,40,The housewife will fry the mushrooms,restrictive,mushrooms,subject,0.0253,False
subject-4,41,The girl will roll the dice,restrictive,dice,watch,0.7106,False
subject-4,42,The man will pick up the stamp,non-restrictive,stamp,rubberband,1.1375,False
subject-4,43,The boy will kick the football,restrictive,football,football,1.0366,True
subject-4,44,The man will sail the boat,restrictive,boat,car,0.7197,False
subject-4,45,The woman will sew the shirt,restrictive,shirt,chalk,0.5102,False
subject-4,46,The policeman will arrest the man,restrictive,man,elsewhere,0.4883,False
subject-4,47,The boy will move the orange,non-restrictive,orange,orange,0.7369,True
subject-4,48,The girl will move the carpet,non-restrictive,carpet,elsewhere,0.7756,False
subject-4,49,The man will  collect the cigarettes,non-restrictive,cigarettes,briefcase,0.9481,False
subject-5,0,The woman will water the flower,restrictive,flower,vase,0.152,False
subject-5,1,The boy will feed the dog,non-restrictive,dog,ball,0.0821,False
subject-5,2,The man will chop the wood,restrictive,wood,stone,0.3261,False
subject-5,3,The woman will wash the shirt,non-restrictive,shirt,apple,0.1688,False
subject-5,4,The doctor will inject the child,restrictive,child,subject,0.0503,False
subject-5,5,The girl will knit the scarf,restrictive,scarf,needle,0.6607,False
subject-5,6,The child will carry the balloon,non-restrictive,balloon,elsewhere,0.3771,False
subject-5,7,The baby will grab the kitten,non-restrictive,kitten,elsewhere,0.6693,False
subject-5,8,The hiker will climb the mountain,restrictive,mountain,elsewhere,0.4897,False
subject-5,9,The musician will move the violin,non-restrictive,violin,gum,0.8623,False
subject-5,10,The grandmother will read the newspaper,restrictive,newspaper,newspaper,0.9034,True
subject-5,11,The boy will move the radio,non-restrictive,radio,subject,0.894,False
subject-5,12,The girl will hold the blouse,non-restrictive,blouse,blouse,1.2474,True
subject-5,13,The boy will tie the shoelace,restrictive,shoelace,shoelace,1.187,True
subject-5,14,The boy will throw the ball,non-restrictive,ball,shuttle-cock,1.5446,False
subject-5,15,The woman will bathe the baby,restrictive,baby,elsewhere,1.052,False
subject-5,16,The kid will stack the lego,non-restrictive,lego,elsewhere,0.4117,False
subject-5,17,The baker will inspect the dough,non-restrictive,dough,dough,1.2972,True
subject-5,18,The woman will open the bottle,restrictive,bottle,subject,0.4992,False
subject-5,19,The housewife will  wash the mushrooms,non-restrictive,mushrooms,subject,1.9695,False
subject-5,20,The woman will carry the beer,non-restrictive,beer,beer,1.2362,True
subject-5,21,The boy will touch the football,non-restrictive,football,football,1.7275,True
subject-5,22,The woman will drink the wine,restrictive,wine,lipstick,0.3569,False
subject-5,23,The woman will blow grab the candle,non-restrictive,candle,subject,1.763,False
subject-5,24,The chef will grate the carrot,restrictive,carrot,,,False
subject-5,25,The girl will vacuum the carpet,restrictive,carpet,elsewhere,0.8041,False
subject-5,26,The man will wipe the washing machine,non-restrictive,washing-machine,elsewhere,0.9473,False
subject-5,27,The woman will read the book,restrictive,book,cup,0.2015,False
subject-5,28,The chef will slice the bread,restrictive,bread,bread,0.8951,True
subject-5,29,The woman will dust the piano,non-restrictive,piano,telephone,0.3238,False
subject-5,30,The boy will peel the banana,restrictive,banana,banana,1.0249,True
subject-5,31,The boy will squeeze the orange,restrictive,orange,subject,2.0267,False
subject-5,32,The man will lock the safe,restrictive,safe,safe,1.1098,True
subject-5,33,The man will smoke the cigarettes,restrictive,cigarettes,elsewhere,0.6605,False
subject-5,34,The businessman will wear the hat,restrictive,hat,hat,0.9375,True
subject-5,35,The woman will carry the apron,non-restrictive,apron,elsewhere,1.2624,False
subject-5,36,The boy will unzip the suitcase,restrictive,suitcase,suitcase,1.2157,True
subject-5,37,The man will lick the stamp,restrictive,stamp,stamp,1.1297,True
subject-5,38,The boy will move the cake,non-restrictive,cake,,,False
subject-5,39,The man will watch the boat,non-restrictive,boat,boat,1.0899,True
subject-5,40,The cat will push the milk,non-restrictive,milk,sock,0.3417,False
subject-5,41,The man will paint the canvas,restrictive,canvas,elsewhere,0.9703,False
subject-5,42,The girl will apply the mascara,restrictive,mascara,mascara,1.177,True
subject-5,43,The policeman will search the man,non-restrictive,man,,,False
subject-5,44,The girl will grab the dice,non-restrictive,dice,elsewhere,0.9943,False
subject-5,45,The boy will dim the lamp,restrictive,lamp,lamp,0.8364,True
subject-5,46,The girl will lift the rabbit,non-restrictive,rabbit,rabbit,1.0385,True
subject-5,47,The baby will ring the bell,restrictive,bell,,,False
subject-5,48,The girl will hang the coat,non-restrictive,coat,coat,1.0802,True
subject-5,49,The woman will  carry the dress,non-restrictive,dress,subject,0.1236,False
subject-6,0,The girl will button the blouse,restrictive,blouse,elsewhere,1.0864,False
subject-6,1,The girl will roll the dice,restrictive,dice,headphones,0.5431,False
subject-6,2,The woman will open the book,non-restrictive,book,,,False
subject-6,3,The grandmother will eadturn the newspaper,non-restrictive,newspaper,elsewhere,0.3419,False
subject-6,4,The man will repair the washing machine,restrictive,washing-machine,elsewhere,1.0057,False
subject-6,5,The boy will move the banana,non-restrictive,banana,elsewhere,1.5597,False
subject-6,6,The housewife will fry the mushrooms,restrictive,mushrooms,subject,0.8491,False
subject-6,7,The girl will zip the coat,restrictive,coat,subject,0.7171,False
subject-6,8,The man will pick up the stamp,non-restrictive,stamp,rubberband,1.2783,False
subject-6,9,The baby will kick the bell,non-restrictive,bell,subject,0.423,False
subject-6,10,The boy will open the suitcase,non-restrictive,suitcase,suitcase,0.7925,True
subject-6,11,The woman will touch the baby,non-restrictive,baby,baby,1.0147,True
subject-6,12,The boy will move the orange,non-restrictive,orange,orange,1.0648,True
subject-6,14,The baker will knead the dough,restrictive,dough,elsewhere,1.1756,False
subject-6,15,The girl will squeeze the mascara,non-restrictive,mascara,subject,0.3839,False
subject-6,16,The baby will hug the kitten,restrictive,kitten,subject,0.0411,False
subject-6,17,The woman will try the wine,non-restrictive,wine,wine,1.094,True
subject-6,18,The girl will move the carpet,non-restrictive,carpet,carpet,1.1909,True
subject-6,19,The musician will tune the violin,restrictive,violin,violin,1.0948,True
subject-6,20,The man will move the canvas,non-restrictive,canvas,canvas,1.4368,True
subject-6,21,The child will inflate the balloon,restrictive,balloon,elsewhere,1.0267,False
subject-6,22,The businessman will  forget the hat,non-restrictive,hat,subject,0.1461,False
subject-6,23,The cat will drink the milk,restrictive,milk,elsewhere,0.8472,False
subject-6,24,The woman will sew the shirt,restrictive,shirt,chalk,0.9659,False
subject-6,25,The boy will bounce the ball,restrictive,ball,elsewhere,1.0382,False
subject-6,26,The woman will play the piano,restrictive,piano,elsewhere,0.8807,False
subject-6,27,The man will  collect the cigarettes,non-restrictive,cigarettes,elsewhere,1.1235,False
subject-6,28,The man will sail the boat,restrictive,boat,elsewhere,1.0927,False
subject-6,29,The boy will eat the cake,restrictive,cake,cake,0.6952,True
subject-6,30,The chef will carry the carrot,non-restrictive,carrot,elsewhere,1.2978,False
subject-6,31,The chef will clean the bread,non-restrictive,bread,elsewhere,0.1598,False
subject-6,32,The man will wipe the safe,non-restrictive,safe,subject,1.0901,False
subject-6,33,The man will  move the wood,non-restrictive,wood,wood,1.1419,True
subject-6,34,The woman will blow out the candle,restrictive,candle,elsewhere,0.9792,False
subject-6,35,The hiker will photograph the mountain,non-restrictive,mountain,,,False
subject-6,36,The girl will groom the rabbit,restrictive,rabbit,elsewhere,0.8258,False
subject-6,37,The kid will build the lego,restrictive,lego,elsewhere,1.1784,False
subject-6,38,The woman will wear the dress,restrictive,dress,elsewhere,0.9266,False
subject-6,39,The boy will kick the football,restrictive,football,,,False
subject-6,40,The boy will walk the dog,restrictive,dog,elsewhere,0.912,False
subject-6,41,The woman will move the flower,non-restrictive,flower,,,False
subject-6,42,The woman will examine the bottle,non-restrictive,bottle,elsewhere,1.3591,False
subject-6,43,The boy will move the shoelace,non-restrictive,shoelace,elsewhere,0.7969,False
subject-6,44,The girl will hold the scarf,non-restrictive,scarf,elsewhere,1.0738,False
subject-6,45,The woman will brew the beer,restrictive,beer,kettle,0.9199,False
subject-6,46,The policeman will arrest the man,restrictive,man,elsewhere,0.8499,False
subject-6,47,The boy will touch the lamp,non-restrictive,lamp,switch,1.2409,False
subject-6,48,The woman will tie the apron,restrictive,apron,elsewhere,0.7608,False
subject-6,49,The doctor will check the child,non-restrictive,child,elsewhere,0.6983,False
subject-7,0,The woman will  carry the dress,non-restrictive,dress,elsewhere,1.2221,False
subject-7,1,The man will chop the wood,restrictive,wood,elsewhere,0.9026,False
subject-7,2,The baker will inspect the dough,non-restrictive,dough,elsewhere,1.2702,False
subject-7,3,The man will lock the safe,restrictive,safe,safe,0.9829,True
subject-7,4,The musician will move the violin,non-restrictive,violin,stand,0.4207,False
subject-7,5,The chef will slice the bread,restrictive,bread,bread,1.156,True
subject-7,6,The man will smoke the cigarettes,restrictive,cigarettes,elsewhere,0.6738,False
subject-7,7,The boy will touch the football,non-restrictive,football,elsewhere,1.1646,False
subject-7,8,The grandmother will read the newspaper,restrictive,newspaper,newspaper,0.9565,True
subject-7,9,The girl will hold the blouse,non-restrictive,blouse,iron,1.3006,False
subject-7,10,The girl will hang the coat,non-restrictive,coat,coat,0.9069,True
subject-7,11,The girl will vacuum the carpet,restrictive,carpet,elsewhere,0.717,False
subject-7,12,The woman will bathe the baby,restrictive,baby,stool,0.2617,False
subject-7,13,The woman will read the book,restrictive,book,door,0.6433,False
subject-7,14,The boy will move the radio,non-restrictive,radio,radio,0.9943,True
subject-7,15,The man will watch the boat,non-restrictive,boat,elsewhere,0.9229,False
subject-7,16,The woman will drink the wine,restrictive,wine,subject,0.3504,False
subject-7,17,The boy will squeeze the orange,restrictive,orange,subject,0.1513,False
subject-7,18,The woman will wash the shirt,non-restrictive,shirt,elsewhere,1.227,False
subject-7,19,The girl will apply the mascara,restrictive,mascara,subject,0.8084,False
subject-7,20,The boy will peel the banana,restrictive,banana,elsewhere,0.0001,False
subject-7,21,The girl will lift the rabbit,non-restrictive,rabbit,elsewhere,1.2127,False
subject-7,22,The baby will ring the bell,restrictive,bell,bell,0.9899,True
subject-7,23,The cat will push the milk,non-restrictive,milk,milk,1.2861,True
subject-7,24,The chef will grate the carrot,restrictive,carrot,elsewhere,0.9346,False
subject-7,25,The woman will open the bottle,restrictive,bottle,sponge,0.0637,False
subject-7,26,The policeman will search the man,non-restrictive,man,elsewhere,1.0441,False
subject-7,27,The woman will water the flower,restrictive,flower,elsewhere,1.3373,False
subject-7,28,The woman will carry the apron,non-restrictive,apron,elsewhere,1.517,False
subject-7,29,The child will carry the balloon,non-restrictive,balloon,balloon,1.0009,True
subject-7,30,The hiker will climb the mountain,restrictive,mountain,elsewhere,0.3151,False
subject-7,31,The boy will feed the dog,non-restrictive,dog,elsewhere,1.2744,False
subject-7,32,The boy will dim the lamp,restrictive,lamp,elsewhere,0.937,False
subject-7,33,The boy will tie the shoelace,restrictive,shoelace,elsewhere,1.1003,False
subject-7,34,The woman will blow grab the candle,non-restrictive,candle,elsewhere,1.3745,False
subject-7,35,The woman will carry the beer,non-restrictive,beer,elsewhere,0.513,False
subject-7,36,The girl will grab the dice,non-restrictive,dice,elsewhere,1.0681,False
subject-7,37,The doctor will inject the child,restrictive,child,child,1.256,True
subject-7,38,The man will paint the canvas,restrictive,canvas,keyboard,1.5862,False
subject-7,39,The housewife will  wash the mushrooms,non-restrictive,mushrooms,elsewhere,0.4154,False
subject-7,40,The kid will stack the lego,non-restrictive,lego,subject,0.4315,False
subject-7,41,The man will wipe the washing machine,non-restrictive,washing-machine,elsewhere,0.0634,False
subject-7,42,The baby will grab the kitten,non-restrictive,kitten,cup,0.294,False
subject-7,43,The businessman will wear the hat,restrictive,hat,magnifying-glass,1.0784,False
subject-7,44,The boy will move the cake,non-restrictive,cake,subject,0.1059,False
subject-7,45,The woman will dust the piano,non-restrictive,piano,piano,1.1204,True
subject-7,46,The boy will unzip the suitcase,restrictive,suitcase,subject,0.4519,False
subject-7,47,The boy will throw the ball,non-restrictive,ball,paper-plane,0.6134,False
subject-7,48,The man will lick the stamp,restrictive,stamp,subject,0.5141,False
subject-7,49,The girl will knit the scarf,restrictive,scarf,elsewhere,0.3455,False
subject-8,0,The baby will kick the bell,non-restrictive,bell,,,False
subject-8,1,The woman will touch the baby,non-restrictive,baby,stool,0.2108,False
subject-8,2,The man will sail the boat,restrictive,boat,elsewhere,0.1975,False
subject-8,3,The kid will build the lego,restrictive,lego,subject,0.0937,False
subject-8,4,The baker will knead the dough,restrictive,dough,dough,0.8879,True
subject-8,5,The woman will wear the dress,restrictive,dress,dress,1.1943,True
subject-8,6,The boy will kick the football,restrictive,football,subject,0.3263,False
subject-8,7,The grandmother will eadturn the newspaper,non-restrictive,newspaper,elsewhere,0.7909,False
subject-8,8,The boy will open the suitcase,non-restrictive,suitcase,elsewhere,0.7654,False
subject-8,9,The girl will button the blouse,restrictive,blouse,iron,1.2873,False
subject-8,10,The girl will roll the dice,restrictive,dice,elsewhere,0.8041,False
subject-8,11,The boy will walk the dog,restrictive,dog,elsewhere,0.9525,False
subject-8,12,The musician will tune the violin,restrictive,violin,violin,1.3689,True
subject-8,13,The man will move the canvas,non-restrictive,canvas,elsewhere,0.7605,False
subject-8,14,The cat will drink the milk,restrictive,milk,milk,0.5591,True
subject-8,15,The woman will open the book,non-restrictive,book,,,False
subject-8,16,The woman will sew the shirt,restrictive,shirt,elsewhere,0.785,False
subject-8,17,The policeman will arrest the man,restrictive,man,houses,0.4213,False
subject-8,18,The girl will squeeze the mascara,non-restrictive,mascara,elsewhere,0.1357,False
subject-8,19,The girl will move the carpet,non-restrictive,carpet,elsewhere,0.2734,False
subject-8,20,The woman will examine the bottle,non-restrictive,bottle,bottle,1.158,True
subject-8,21,The man will  move the wood,non-restrictive,wood,wood,1.1757,True
subject-8,22,The doctor will check the child,non-restrictive,child,toy-bear,0.0685,False
subject-8,23,The baby will hug the kitten,restrictive,kitten,elsewhere,1.2128,False
subject-8,24,The boy will touch the lamp,non-restrictive,lamp,elsewhere,0.1356,False
subject-8,25,The man will wipe the safe,non-restrictive,safe,elsewhere,1.2373,False
subject-8,26,The chef will clean the bread,non-restrictive,bread,elsewhere,1.2583,False
subject-8,27,The girl will hold the scarf,non-restrictive,scarf,elsewhere,1.0809,False
subject-8,28,The woman will tie the apron,restrictive,apron,elsewhere,0.8479,False
subject-8,29,The man will repair the washing machine,restrictive,washing-machine,elsewhere,0.9724,False
subject-8,30,The woman will move the flower,non-restrictive,flower,subject,0.5512,False
subject-8,31,The man will  collect the cigarettes,non-restrictive,cigarettes,filofax,0.226,False
subject-8,32,The woman will brew the beer,restrictive,beer,beer,1.2078,True
subject-8,34,The girl will zip the coat,restrictive,coat,towel,0.5098,False
subject-8,35,The chef will carry the carrot,non-restrictive,carrot,subject,0.0116,False
subject-8,36,The woman will play the piano,restrictive,piano,elsewhere,0.6394,False
subject-8,37,The woman will blow out the candle,restrictive,candle,coaster,0.3765,False
subject-8,38,The child will inflate the balloon,restrictive,balloon,elsewhere,0.129,False
subject-8,39,The boy will move the banana,non-restrictive,banana,elsewhere,0.9635,False
subject-8,40,The man will pick up the stamp,non-restrictive,stamp,elsewhere,1.084,False
subject-8,41,The businessman will  forget the hat,non-restrictive,hat,subject,0.1122,False
subject-8,42,The boy will move the shoelace,non-restrictive,shoelace,mat,0.1135,False
subject-8,43,The woman will try the wine,non-restrictive,wine,subject,0.6988,False
subject-8,44,The boy will move the orange,non-restrictive,orange,elsewhere,0.643,False
subject-8,45,The boy will eat the cake,restrictive,cake,subject,0.5608,False
subject-8,46,The hiker will photograph the mountain,non-restrictive,mountain,mountain,0.5298,True
subject-8,47,The housewife will fry the mushrooms,restrictive,mushrooms,elsewhere,0.1989,False
subject-8,48,The girl will groom the rabbit,restrictive,rabbit,glass,0.3237,False
subject-8,49,The boy will bounce the ball,restrictive,ball,ball,1.0715,True
subject-9,0,The child will carry the balloon,non-restrictive,balloon,elsewhere,1.1077,False
subject-9,1,The cat will push the milk,non-restrictive,milk,sock,0.4691,False
subject-9,2,The woman will dust the piano,non-restrictive,piano,elsewhere,0.243,False
subject-9,3,The baker will inspect the dough,non-restrictive,dough,dough,1.1165,True
subject-9,4,The boy will unzip the suitcase,restrictive,suitcase,elsewhere,0.2982,False
subject-9,5,The boy will squeeze the orange,restrictive,orange,elsewhere,0.1717,False
subject-9,6,The boy will move the radio,non-restrictive,radio,pillow,0.1102,False
subject-9,7,The girl will apply the mascara,restrictive,mascara,elsewhere,0.829,False
subject-9,8,The woman will drink the wine,restrictive,wine,chair,0.3236,False
