subject_id,trial,sentence_id,condition,sentence,target_position,n_saccades_detected,n_saccades_after_verb_onset,first_saccade_latency_s,first_saccade_duration_s,first_saccade_peak_vel_deg_s,first_saccade_landing_aoi,first_saccade_is_target,first_saccade_is_object,rawsample_prop_pos1,saccade_prop_pos1,rawsample_prop_pos2,saccade_prop_pos2,rawsample_prop_pos3,saccade_prop_pos3,rawsample_prop_pos4,saccade_prop_pos4,prop_target_critical_window,saccade_prop_target,no_object_gaze_critical_window,n_saccades_landed_critical_window,target_object,first_saccade_chosen_object
subject-15,33,8,non-restrictive,The woman will dust the piano,4,7,1,1.0939,0.0467,282.6,pos4,True,True,,,,,,,,,,,True,0,piano,piano
subject-15,34,4,non-restrictive,The boy will throw the ball,4,7,1,0.9148,0.0402,302.9,elsewhere,False,False,,,,,,,,,,,True,0,ball,elsewhere
subject-15,35,16,non-restrictive,The woman will  carry the dress,4,7,2,1.1551,0.0537,300.5,elsewhere,False,False,,,,,,,,,,,True,0,dress,elsewhere
subject-15,36,17,restrictive,The man will chop the wood,1,8,1,1.0079,0.0421,384.3,pos1,True,True,,,,,,,,,,,True,0,wood,wood
subject-15,37,31,restrictive,The woman will open the bottle,3,6,2,1.1482,0.0472,435.9,pos2,False,True,,,,,,,,,,,True,0,bottle,seed
subject-15,38,19,restrictive,The chef will slice the bread,3,8,1,0.7876,0.0402,456.7,pos3,True,True,,,,,,,,,,,True,0,bread,bread
subject-15,39,24,non-restrictive,The girl will lift the rabbit,4,8,3,0.1008,0.0536,267.5,pos1,False,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,rabbit,plate
subject-15,40,30,non-restrictive,The girl will grab the dice,2,5,2,1.3899,0.0399,401.9,pos2,True,True,,,,,,,,,,,True,0,dice,dice
subject-15,41,2,non-restrictive,The policeman will search the man,2,7,1,0.9973,0.04,472.9,pos2,True,True,,,,,,,,,,,True,0,man,man
subject-15,42,23,restrictive,The girl will knit the scarf,3,9,1,1.0355,0.0405,512.3,pos3,True,True,,,,,,,,,,,True,0,scarf,scarf
subject-15,43,49,restrictive,The man will lick the stamp,1,7,1,0.8888,0.0335,343.3,pos1,True,True,,,,,,,,,,,True,0,stamp,stamp
subject-15,44,22,non-restrictive,The girl will hang the coat,2,7,1,1.2279,0.047,364.2,pos3,False,True,,,,,,,,,,,True,0,coat,hook
subject-15,45,3,restrictive,The woman will bathe the baby,3,8,1,1.0586,0.0466,560.6,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-15,46,21,restrictive,The woman will water the flower,1,11,2,1.056,0.04,367.7,pos3,False,True,,,,,,,,,,,True,0,flower,vase
subject-15,47,15,restrictive,The businessman will wear the hat,3,8,2,1.1178,0.0471,435.8,elsewhere,False,False,,,,,,,,,,,True,0,hat,elsewhere
subject-15,48,20,non-restrictive,The baby will grab the kitten,4,8,3,1.1917,0.0267,345.0,subject,False,False,,,,,,,,,,,True,0,kitten,subject
subject-15,49,18,non-restrictive,The boy will touch the football,2,6,1,1.1848,0.0533,374.1,pos2,True,True,,,,,,,,,,,True,0,football,football
subject-16,0,14,restrictive,The boy will walk the dog,3,13,4,0.7781,0.0532,291.9,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-16,1,27,non-restrictive,The boy will touch the lamp,4,13,3,0.3232,0.0403,454.7,pos3,False,True,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,lamp,picture
subject-16,2,20,restrictive,The baby will hug the kitten,1,5,1,0.6977,0.0601,266.2,pos1,True,True,,,,,,,,,,,True,0,kitten,kitten
subject-16,3,44,restrictive,The baker will knead the dough,1,11,2,0.4721,0.0538,283.5,elsewhere,False,False,,,,,,,,,,,True,0,dough,elsewhere
subject-16,4,7,non-restrictive,The doctor will check the child,4,8,0,,,,,,,,,,,,,,,,,True,0,child,
subject-16,5,5,non-restrictive,The hiker will photograph the mountain,2,12,3,0.4024,0.0135,169.0,elsewhere,False,False,,,,,,,,,,,True,1,mountain,elsewhere
subject-16,6,6,restrictive,The housewife will fry the mushrooms,3,14,3,0.6346,0.0469,403.6,pos3,True,True,,,,,,,,,,,True,0,mushrooms,mushrooms
subject-16,7,36,restrictive,The kid will build the lego,1,17,4,0.6224,0.0536,312.4,elsewhere,False,False,,,,,,,,,,,True,0,lego,elsewhere
subject-16,8,49,non-restrictive,The man will pick up the stamp,2,13,2,0.6618,0.0536,369.0,pos2,True,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,stamp,stamp
subject-16,9,11,non-restrictive,The baby will kick the bell,4,11,4,0.8117,0.04,297.1,elsewhere,False,False,,,,,,,,,,,True,0,bell,elsewhere
subject-16,10,37,non-restrictive,The boy will move the banana,2,13,4,0.5283,0.0398,427.4,pos3,False,True,,,,,,,,,,,True,0,banana,mitten
subject-16,11,33,non-restrictive,The boy will open the suitcase,2,14,3,0.6921,0.0536,233.3,pos1,False,True,,,,,,,,,,,True,0,suitcase,gift
subject-16,12,18,restrictive,The boy will kick the football,3,11,2,0.0853,0.0133,156.8,elsewhere,False,False,,,,,,,,,,,True,0,football,elsewhere
subject-16,13,46,restrictive,The musician will tune the violin,3,8,1,1.0142,0.0403,355.6,elsewhere,False,False,,,,,,,,,,,True,0,violin,elsewhere
subject-16,14,31,non-restrictive,The woman will examine the bottle,4,10,2,1.627,0.0535,387.0,pos2,False,True,,,,,,,,,,,True,0,bottle,sponge
subject-16,15,29,non-restrictive,The grandmother will eadturn the newspaper,2,6,1,0.9852,0.0532,383.7,pos2,True,True,,,,,,,,,,,True,0,newspaper,newspaper
subject-16,16,24,restrictive,The girl will groom the rabbit,1,8,1,0.6856,0.0531,324.8,elsewhere,False,False,,,,,,,,,,,True,0,rabbit,elsewhere
subject-16,17,35,non-restrictive,The girl will squeeze the mascara,4,8,1,0.9666,0.0467,297.0,elsewhere,False,False,,,,,,,,,,,True,0,mascara,elsewhere
subject-16,18,8,restrictive,The woman will play the piano,1,8,1,1.3963,0.0464,313.5,pos1,True,True,,,,,,,,,,,True,0,piano,piano
subject-16,19,2,restrictive,The policeman will arrest the man,3,11,2,0.7227,0.0536,335.2,pos4,False,True,,,,,,,,,,,True,0,man,car
subject-16,20,43,non-restrictive,The man will wipe the safe,4,8,2,1.1037,0.0535,434.0,pos2,False,True,,,,,,,,,,,True,0,safe,bolt
subject-16,21,21,non-restrictive,The woman will move the flower,2,10,2,0.8126,0.0469,406.9,elsewhere,False,False,,,,,,,,,,,True,0,flower,elsewhere
subject-16,22,17,non-restrictive,The man will  move the wood,2,10,1,1.2417,0.0407,422.9,pos2,True,True,,,,,,,,,,,True,0,wood,wood
subject-16,23,19,non-restrictive,The chef will clean the bread,4,11,4,0.7362,0.0403,380.7,pos3,False,True,,,,,,,,,,,True,0,bread,bowl
subject-16,24,0,restrictive,The boy will eat the cake,1,7,1,0.6413,0.0469,350.2,elsewhere,False,False,,,,,,,,,,,True,0,cake,elsewhere
subject-16,25,40,restrictive,The girl will button the blouse,1,7,2,1.2739,0.0469,366.0,pos4,False,True,,,,,,,,,,,True,0,blouse,iron
subject-16,26,9,non-restrictive,The woman will open the book,2,7,0,,,,,,,,,,,,,,,,,True,0,book,
subject-16,27,15,non-restrictive,The businessman will  forget the hat,4,8,2,1.2715,0.0334,326.2,subject,False,False,,,,,,,,,,,True,0,hat,subject
subject-16,28,32,restrictive,The woman will brew the beer,1,8,3,0.8795,0.0404,301.3,elsewhere,False,False,,,,,,,,,,,True,0,beer,elsewhere
subject-16,29,48,restrictive,The child will inflate the balloon,1,11,1,0.8589,0.0536,351.9,pos1,True,True,,,,,,,,,,,True,0,balloon,balloon
subject-16,30,28,restrictive,The cat will drink the milk,1,11,1,0.5656,0.054,324.8,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-16,31,23,non-restrictive,The girl will hold the scarf,4,6,1,1.3757,0.0469,385.0,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-16,32,16,restrictive,The woman will wear the dress,1,8,2,0.9666,0.0407,307.1,pos4,False,True,,,,,,,,,,,True,0,dress,ribbon
subject-16,33,13,non-restrictive,The man will  collect the cigarettes,2,9,1,1.1173,0.0469,371.5,pos2,True,True,,,,,,,,,,,True,0,cigarettes,cigarettes
subject-16,34,1,non-restrictive,The woman will try the wine,2,10,1,0.6656,0.04,409.2,pos2,True,True,,,,,,,,,,,True,0,wine,wine
subject-16,35,45,non-restrictive,The chef will carry the carrot,2,8,2,0.5677,0.0535,439.8,pos2,True,True,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,False,1,carrot,carrot
subject-16,37,12,restrictive,The man will sail the boat,1,5,1,0.7801,0.0469,292.4,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-16,38,25,non-restrictive,The man will move the canvas,2,11,3,1.1214,0.0471,276.8,elsewhere,False,False,,,,,,,,,,,True,0,canvas,elsewhere
subject-16,39,3,non-restrictive,The woman will touch the baby,4,9,2,0.9205,0.0539,314.0,elsewhere,False,False,,,,,,,,,,,True,0,baby,elsewhere
subject-16,40,38,restrictive,The woman will tie the apron,3,11,1,1.3504,0.0464,475.9,pos3,True,True,,,,,,,,,,,True,0,apron,apron
subject-16,41,26,restrictive,The woman will blow out the candle,3,10,1,0.8856,0.0468,455.3,elsewhere,False,False,,,,,,,,,,,True,0,candle,elsewhere
subject-16,42,30,restrictive,The girl will roll the dice,3,10,1,0.7573,0.0533,404.0,pos3,True,True,,,,,,,,,,,True,0,dice,dice
subject-16,43,4,restrictive,The boy will bounce the ball,1,9,2,0.6229,0.0537,306.0,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,0,ball,elsewhere
subject-16,44,42,restrictive,The woman will sew the shirt,3,9,2,0.8388,0.0402,457.8,pos3,True,True,,,,,,,,,,,True,0,shirt,shirt
subject-16,45,10,restrictive,The man will repair the washing machine,3,10,1,1.4346,0.0402,440.8,elsewhere,False,False,,,,,,,,,,,True,0,washing-machine,elsewhere
subject-16,46,39,non-restrictive,The boy will move the shoelace,4,9,3,1.1788,0.0536,438.2,pos2,False,True,,,,,,,,,,,True,0,shoelace,mat
subject-16,47,41,non-restrictive,The boy will move the orange,2,7,1,1.1118,0.047,442.3,pos2,True,True,,,,,,,,,,,True,0,orange,orange
subject-16,48,47,non-restrictive,The girl will move the carpet,4,10,1,1.0434,0.0469,340.7,elsewhere,False,False,,,,,,,,,,,True,0,carpet,elsewhere
subject-16,49,22,restrictive,The girl will zip the coat,3,7,1,0.7707,0.0334,409.8,pos3,True,True,,,,,,,,,,,True,0,coat,coat
subject-17,0,36,non-restrictive,The kid will stack the lego,1,16,2,0.6263,0.0133,96.5,elsewhere,False,False,,,,,,,,,,,True,1,lego,elsewhere
subject-17,1,3,restrictive,The woman will bathe the baby,4,20,7,0.1074,0.0135,200.0,subject,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,False,1,baby,subject
subject-17,2,11,restrictive,The baby will ring the bell,4,20,4,0.3068,0.013,150.1,subject,False,False,,,,,,,,,,,True,1,bell,subject
subject-17,3,48,non-restrictive,The child will carry the balloon,1,16,6,0.9403,0.0471,256.7,pos4,False,True,,,,,,,,,,,True,0,balloon,pouch
subject-17,4,9,restrictive,The woman will read the book,2,19,6,0.0805,0.0539,263.3,subject,False,False,,,,,,,,,,,True,0,book,subject
subject-17,5,41,restrictive,The boy will squeeze the orange,2,15,4,0.868,0.0469,204.3,pos3,False,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,orange,stone
subject-17,6,34,non-restrictive,The boy will move the radio,3,19,7,0.0301,0.0198,138.0,elsewhere,False,False,,,,,,,,,,,True,0,radio,elsewhere
subject-17,7,31,restrictive,The woman will open the bottle,4,11,4,0.6465,0.0535,271.6,pos4,True,True,,,,,,,,,,,True,0,bottle,bottle
subject-17,8,30,non-restrictive,The girl will grab the dice,3,14,1,0.9681,0.0536,362.6,elsewhere,False,False,,,,,,,,,,,True,0,dice,elsewhere
subject-17,9,44,non-restrictive,The baker will inspect the dough,1,10,3,0.0108,0.0405,300.5,subject,False,False,,,,,,,,,,,True,0,dough,subject
subject-17,10,37,restrictive,The boy will peel the banana,2,14,6,0.2412,0.0603,299.0,elsewhere,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,banana,elsewhere
subject-17,11,15,restrictive,The businessman will wear the hat,4,3,1,0.6023,0.0537,281.8,pos4,True,True,,,,,,,,,,,True,0,hat,hat
subject-17,12,24,non-restrictive,The girl will lift the rabbit,1,12,2,1.179,0.0471,357.4,elsewhere,False,False,,,,,,,,,,,True,0,rabbit,elsewhere
subject-17,13,27,restrictive,The boy will dim the lamp,4,11,5,0.0058,0.0404,252.3,subject,False,False,,,,,,,,,,,True,0,lamp,subject
subject-17,14,20,non-restrictive,The baby will grab the kitten,1,14,6,0.0056,0.054,262.4,elsewhere,False,False,,,,,,,,,,,True,0,kitten,elsewhere
subject-17,15,40,non-restrictive,The girl will hold the blouse,1,15,4,0.2896,0.0403,251.7,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,blouse,elsewhere
subject-17,16,14,non-restrictive,The boy will feed the dog,3,13,2,0.7118,0.0537,284.3,elsewhere,False,False,,,,,,,,,,,True,0,dog,elsewhere
subject-17,17,33,restrictive,The boy will unzip the suitcase,2,15,7,0.2644,0.0133,133.2,pos2,True,True,0.0,0.0,0.2127,0.0,0.0,0.0,0.7873,1.0,0.2127,0.0,False,1,suitcase,suitcase
subject-17,18,10,non-restrictive,The man will wipe the washing machine,3,11,2,1.1486,0.0602,322.3,pos3,True,True,,,,,,,,,,,True,0,washing-machine,washing-machine
subject-17,19,49,restrictive,The man will lick the stamp,2,10,3,0.8831,0.0535,324.3,pos2,True,True,,,,,,,,,,,True,0,stamp,stamp
subject-17,20,38,non-restrictive,The woman will carry the apron,3,15,7,0.0097,0.0268,260.9,subject,False,False,,,,,,,,,,,True,0,apron,subject
subject-17,21,19,restrictive,The chef will slice the bread,4,12,4,0.8883,0.0403,310.8,pos4,True,True,,,,,,,,,,,True,0,bread,bread
subject-17,22,29,restrictive,The grandmother will read the newspaper,2,10,4,0.0188,0.0335,235.8,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,2,newspaper,elsewhere
subject-17,23,32,non-restrictive,The woman will carry the beer,1,15,5,0.1647,0.047,227.3,pos3,False,True,0.0,0.0,0.0,0.0,0.2748,0.0,0.7252,1.0,0.0,0.0,False,1,beer,biscuit
subject-17,24,5,restrictive,The hiker will climb the mountain,2,16,4,0.1744,0.0537,335.3,pos2,True,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,0,mountain,mountain
subject-17,25,8,non-restrictive,The woman will dust the piano,1,14,2,0.8189,0.0537,274.7,pos2,False,True,,,,,,,,,,,True,0,piano,table
subject-17,26,4,non-restrictive,The boy will throw the ball,1,6,3,0.1246,0.0537,264.9,pos3,False,True,0.0,,0.0,,1.0,,0.0,,0.0,,False,0,ball,acorns
subject-17,27,45,restrictive,The chef will grate the carrot,2,14,6,0.2372,0.0538,249.1,elsewhere,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,1,carrot,elsewhere
subject-17,28,42,non-restrictive,The woman will wash the shirt,3,10,4,0.3364,0.02,174.1,elsewhere,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,shirt,elsewhere
subject-17,29,46,non-restrictive,The musician will move the violin,3,20,5,0.7288,0.0268,237.6,pos2,False,True,0.0,,0.0,,1.0,,0.0,,1.0,,False,0,violin,stand
subject-17,30,25,restrictive,The man will paint the canvas,2,19,6,0.0124,0.0332,208.9,subject,False,False,1.0,,0.0,,0.0,,0.0,,0.0,,False,1,canvas,subject
subject-17,31,17,restrictive,The man will chop the wood,2,11,4,0.0787,0.02,237.9,pos2,True,True,0.0,0.0,0.7271,0.0,0.2729,1.0,0.0,0.0,0.7271,0.0,False,1,wood,wood
subject-17,32,35,restrictive,The girl will apply the mascara,4,15,6,0.092,0.0267,183.3,subject,False,False,0.3049,0.0,0.6951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1,mascara,subject
subject-17,33,6,non-restrictive,The housewife will  wash the mushrooms,3,8,3,0.4825,0.0134,141.5,elsewhere,False,False,,,,,,,,,,,True,1,mushrooms,elsewhere
subject-17,34,47,restrictive,The girl will vacuum the carpet,4,14,6,0.3355,0.0469,326.1,subject,False,False,,,,,,,,,,,True,0,carpet,subject
subject-17,35,12,non-restrictive,The man will watch the boat,1,14,4,0.6949,0.0537,334.2,subject,False,False,,,,,,,,,,,True,0,boat,subject
subject-17,36,28,non-restrictive,The cat will push the milk,1,16,4,0.5493,0.0399,284.1,elsewhere,False,False,,,,,,,,,,,True,0,milk,elsewhere
subject-17,37,23,restrictive,The girl will knit the scarf,4,13,4,0.7611,0.0535,270.2,pos3,False,True,,,,,,,,,,,True,0,scarf,card
subject-17,38,21,restrictive,The woman will water the flower,2,12,4,0.125,0.0535,322.8,subject,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,2,flower,subject
subject-17,39,22,non-restrictive,The girl will hang the coat,3,11,3,0.5247,0.0402,299.4,pos3,True,True,,,,,,,,,,,True,0,coat,coat
subject-17,40,1,restrictive,The woman will drink the wine,2,15,5,0.7324,0.0533,293.8,elsewhere,False,False,,,,,,,,,,,True,0,wine,elsewhere
subject-17,41,13,restrictive,The man will smoke the cigarettes,2,15,7,0.1781,0.0336,242.8,pos2,True,True,0.0,,1.0,,0.0,,0.0,,1.0,,False,1,cigarettes,cigarettes
subject-17,42,2,non-restrictive,The policeman will search the man,3,9,1,0.8968,0.0602,300.6,pos3,True,True,,,,,,,,,,,True,0,man,man
subject-17,43,7,restrictive,The doctor will inject the child,4,19,4,0.8073,0.0603,318.6,pos3,False,True,,,,,,,,,,,True,0,child,microscope
subject-17,44,39,restrictive,The boy will tie the shoelace,4,10,2,1.1608,0.0467,235.6,pos4,True,True,,,,,,,,,,,True,0,shoelace,shoelace
subject-17,45,0,non-restrictive,The boy will move the cake,1,16,5,0.4342,0.0405,358.2,pos2,False,True,0.8418,0.0,0.1582,1.0,0.0,0.0,0.0,0.0,0.8418,0.0,False,1,cake,toy-car
subject-17,46,26,non-restrictive,The woman will blow grab the candle,3,19,5,0.162,0.0268,227.9,elsewhere,False,False,0.0,,0.0,,0.0,,1.0,,0.0,,False,1,candle,elsewhere
subject-17,47,43,restrictive,The man will lock the safe,4,13,4,0.0583,0.0402,244.4,pos2,False,True,0.0,,0.0,,0.0,,1.0,,1.0,,False,2,safe,bolt
subject-17,48,18,non-restrictive,The boy will touch the football,3,13,7,0.3136,0.054,257.1,elsewhere,False,False,,,,,,,,,,,True,1,football,elsewhere
subject-17,49,16,non-restrictive,The woman will  carry the dress,1,12,6,0.1704,0.047,260.4,elsewhere,False,False,0.0,,0.3314,,0.0,,0.6686,,0.0,,False,1,dress,elsewhere
subject-18,0,14,restrictive,The boy will walk the dog,4,7,1,1.5411,0.0541,281.6,pos4,True,True,,,,,,,,,,,True,0,dog,dog
subject-18,1,22,restrictive,The girl will zip the coat,4,5,1,1.0921,0.0603,217.4,pos4,True,True,,,,,,,,,,,True,0,coat,coat
subject-18,2,4,restrictive,The boy will bounce the ball,2,7,1,1.2524,0.0536,327.7,pos2,True,True,,,,,,,,,,,True,0,ball,ball
subject-18,3,39,non-restrictive,The boy will move the shoelace,1,8,2,1.0447,0.0669,240.5,pos4,False,True,,,,,,,,,,,True,0,shoelace,buckle
subject-18,4,19,non-restrictive,The chef will clean the bread,1,9,1,1.057,0.0674,266.5,elsewhere,False,False,,,,,,,,,,,True,0,bread,elsewhere
subject-18,5,12,restrictive,The man will sail the boat,2,8,2,0.7934,0.0537,293.5,elsewhere,False,False,,,,,,,,,,,True,0,boat,elsewhere
subject-18,6,32,restrictive,The woman will brew the beer,2,9,3,0.8596,0.0331,305.6,subject,False,False,,,,,,,,,,,True,0,beer,subject
subject-18,7,28,restrictive,The cat will drink the milk,2,8,2,0.3581,0.0603,248.5,elsewhere,False,False,0.0,,1.0,,0.0,,0.0,,1.0,,False,1,milk,elsewhere
subject-18,8,45,non-restrictive,The chef will carry the carrot,3,8,3,1.2507,0.0536,297.5,elsewhere,False,False,,,,,,,,,,,True,0,carrot,elsewhere
subject-18,9,15,non-restrictive,The businessman will  forget the hat,1,10,3,0.1129,0.0269,331.4,elsewhere,False,False,,,,,,,,,,,True,0,hat,elsewhere
subject-18,10,41,non-restrictive,The boy will move the orange,3,7,2,1.0583,0.0334,210.7,subject,False,False,,,,,,,,,,,True,0,orange,subject
subject-18,11,25,non-restrictive,The man will move the canvas,3,11,3,1.1146,0.0471,221.7,subject,False,False,,,,,,,,,,,True,0,canvas,subject
subject-18,12,44,restrictive,The baker will knead the dough,2,7,1,0.9349,0.0598,302.6,pos2,True,True,,,,,,,,,,,True,0,dough,dough
subject-18,13,49,non-restrictive,The man will pick up the stamp,3,10,3,0.6422,0.0266,131.2,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,1.0,,False,1,stamp,elsewhere
subject-18,14,1,non-restrictive,The woman will try the wine,3,10,3,0.7658,0.0466,272.7,elsewhere,False,False,,,,,,,,,,,True,0,wine,elsewhere
subject-18,15,46,restrictive,The musician will tune the violin,4,10,4,1.2151,0.0403,293.8,pos1,False,True,,,,,,,,,,,True,0,violin,bow
subject-18,16,21,non-restrictive,The woman will move the flower,3,7,2,0.9464,0.0538,274.7,elsewhere,False,False,,,,,,,,,,,True,0,flower,elsewhere
subject-18,17,10,restrictive,The man will repair the washing machine,4,8,2,0.5303,0.0134,97.5,elsewhere,False,False,,,,,,,,,,,True,1,washing-machine,elsewhere
subject-18,18,8,restrictive,The woman will play the piano,2,5,1,1.2888,0.074,295.0,pos2,True,True,,,,,,,,,,,True,0,piano,piano
subject-18,19,26,restrictive,The woman will blow out the candle,4,7,1,1.0325,0.0604,281.4,pos4,True,True,,,,,,,,,,,True,0,candle,candle
subject-18,20,27,non-restrictive,The boy will touch the lamp,1,6,1,1.0333,0.0602,275.9,pos1,True,True,,,,,,,,,,,True,0,lamp,lamp
subject-18,21,5,non-restrictive,The hiker will photograph the mountain,3,6,1,1.481,0.047,274.4,elsewhere,False,False,,,,,,,,,,,True,0,mountain,elsewhere
subject-18,22,17,non-restrictive,The man will  move the wood,3,8,2,0.9069,0.0202,164.3,subject,False,False,,,,,,,,,,,True,0,wood,subject
subject-18,23,0,restrictive,The boy will eat the cake,2,6,1,0.7883,0.061,342.4,pos2,True,True,,,,,,,,,,,True,0,cake,cake
subject-18,24,42,restrictive,The woman will sew the shirt,4,10,3,0.8387,0.0269,254.7,subject,False,False,,,,,,,,,,,True,0,shirt,subject
subject-18,25,29,non-restrictive,The grandmother will eadturn the newspaper,3,12,3,0.3219,0.0471,301.8,elsewhere,False,False,0.0,,0.0,,1.0,,0.0,,1.0,,False,1,newspaper,elsewhere
subject-18,26,40,restrictive,The girl will button the blouse,2,7,3,0.9184,0.0474,258.4,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-18,27,18,restrictive,The boy will kick the football,4,8,1,0.936,0.0536,269.5,pos4,True,True,,,,,,,,,,,True,0,football,football
subject-18,28,36,restrictive,The kid will build the lego,2,8,2,0.676,0.0267,164.6,subject,False,False,,,,,,,,,,,True,0,lego,subject
subject-18,29,11,non-restrictive,The baby will kick the bell,1,7,1,1.093,0.0536,284.7,pos1,True,True,,,,,,,,,,,True,0,bell,bell
subject-18,30,33,non-restrictive,The boy will open the suitcase,3,6,1,0.9866,0.0471,279.5,elsewhere,False,False,,,,,,,,,,,True,0,suitcase,elsewhere
subject-18,31,30,restrictive,The girl will roll the dice,4,10,4,0.9448,0.0133,156.3,subject,False,False,,,,,,,,,,,True,0,dice,subject
subject-18,32,47,non-restrictive,The girl will move the carpet,1,10,1,0.8762,0.053,284.8,pos1,True,True,,,,,,,,,,,True,0,carpet,carpet
subject-18,33,37,non-restrictive,The boy will move the banana,3,9,2,1.2048,0.0201,148.8,subject,False,False,,,,,,,,,,,True,0,banana,subject
subject-18,34,3,non-restrictive,The woman will touch the baby,1,6,1,1.1414,0.0605,293.0,pos1,True,True,,,,,,,,,,,True,0,baby,baby
subject-18,35,6,restrictive,The housewife will fry the mushrooms,4,8,1,1.1504,0.0533,228.6,pos4,True,True,,,,,,,,,,,True,0,mushrooms,mushrooms
subject-18,36,38,restrictive,The woman will tie the apron,4,8,4,0.339,0.0134,142.1,subject,False,False,,,,,,,,,,,True,1,apron,subject
subject-18,37,43,non-restrictive,The man will wipe the safe,1,10,1,1.0367,0.0471,346.4,pos1,True,True,,,,,,,,,,,True,0,safe,safe
subject-18,38,9,non-restrictive,The woman will open the book,3,8,0,,,,,,,,,,,,,,,,,True,0,book,
subject-18,40,2,restrictive,The policeman will arrest the man,4,6,1,1.0305,0.0538,262.6,elsewhere,False,False,,,,,,,,,,,True,0,man,elsewhere
subject-18,41,13,non-restrictive,The man will  collect the cigarettes,3,7,2,0.6611,0.0138,134.9,subject,False,False,,,,,,,,,,,True,1,cigarettes,subject
subject-18,42,7,non-restrictive,The doctor will check the child,1,6,1,0.8456,0.0669,263.7,elsewhere,False,False,,,,,,,,,,,True,0,child,elsewhere
subject-18,43,16,restrictive,The woman will wear the dress,2,7,2,0.5986,0.02,182.6,subject,False,False,,,,,,,,,,,True,0,dress,subject
subject-18,44,48,restrictive,The child will inflate the balloon,2,9,1,0.939,0.0673,239.3,pos2,True,True,,,,,,,,,,,True,0,balloon,balloon
subject-18,45,23,non-restrictive,The girl will hold the scarf,1,6,2,0.0897,0.0398,260.5,elsewhere,False,False,,,,,,,,,,,True,0,scarf,elsewhere
subject-18,46,24,restrictive,The girl will groom the rabbit,2,9,2,1.1342,0.0267,194.2,subject,False,False,,,,,,,,,,,True,0,rabbit,subject
subject-18,47,35,non-restrictive,The girl will squeeze the mascara,1,9,2,0.0022,0.0134,165.9,subject,False,False,,,,,,,,,,,True,0,mascara,subject
subject-18,48,31,non-restrictive,The woman will examine the bottle,1,9,3,0.9372,0.0469,244.7,pos4,False,True,,,,,,,,,,,True,0,bottle,seed
subject-18,49,20,restrictive,The baby will hug the kitten,2,6,2,0.5835,0.0266,170.5,subject,False,False,,,,,,,,,,,True,0,kitten,subject
subject-19,0,48,non-restrictive,The child will carry the balloon,2,6,1,1.4896,0.0736,561.1,pos2,True,True,,,,,,,,,,,True,0,balloon,balloon
subject-19,1,31,restrictive,The woman will open the bottle,1,7,1,1.2627,0.0535,390.8,elsewhere,False,False,,,,,,,,,,,True,0,bottle,elsewhere
subject-19,2,23,restrictive,The girl will knit the scarf,1,5,1,1.0157,0.04,378.6,pos1,True,True,,,,,,,,,,,True,0,scarf,scarf
subject-19,3,40,non-restrictive,The girl will hold the blouse,2,10,2,1.2542,0.0536,540.1,elsewhere,False,False,,,,,,,,,,,True,0,blouse,elsewhere
subject-19,4,36,non-restrictive,The kid will stack the lego,2,8,4,0.0302,0.0332,353.6,subject,False,False,,,,,,,,,,,True,0,lego,subject
subject-19,5,35,restrictive,The girl will apply the mascara,1,10,3,0.6681,0.0133,365.7,elsewhere,False,False,,,,,,,,,,,True,1,mascara,elsewhere
subject-19,6,33,restrictive,The boy will unzip the suitcase,3,8,3,0.6058,0.0335,267.2,subject,False,False,0.0,,0.0,,0.3961,,0.6039,,0.3961,,False,1,suitcase,subject
subject-19,7,37,restrictive,The boy will peel the banana,3,5,1,0.9378,0.0736,294.7,pos3,True,True,1.0,,0.0,,0.0,,0.0,,0.0,,False,0,banana,banana
