subject_id,trial,sentence,condition,target_object,first_saccade_chosen_object,first_saccade_latency_s,chose_target
subject-23,41,The girl will grab the dice,non-restrictive,dice,subject,0.5454,False
subject-23,42,The woman will open the bottle,restrictive,bottle,subject,0.2179,False
subject-23,43,The girl will apply the mascara,restrictive,mascara,subject,0.1521,False
subject-23,44,The kid will stack the lego,non-restrictive,lego,subject,0.4451,False
subject-23,45,The policeman will search the man,non-restrictive,man,,,False
subject-23,46,The boy will feed the dog,non-restrictive,dog,bird,0.2496,False
subject-23,47,The girl will hold the blouse,non-restrictive,blouse,elsewhere,0.3026,False
subject-23,48,The man will lock the safe,restrictive,safe,subject,0.1121,False
subject-23,49,The boy will move the cake,non-restrictive,cake,elsewhere,0.2402,False
subject-24,0,The girl will zip the coat,restrictive,coat,,,False
subject-24,1,The woman will examine the bottle,non-restrictive,bottle,,,False
subject-24,2,The doctor will check the child,non-restrictive,child,,,False
subject-24,3,The girl will roll the dice,restrictive,dice,subject,0.1542,False
subject-24,4,The woman will touch the baby,non-restrictive,baby,,,False
subject-24,5,The chef will clean the bread,non-restrictive,bread,,,False
subject-24,6,The hiker will photograph the mountain,non-restrictive,mountain,,,False
subject-24,7,The baker will knead the dough,restrictive,dough,,,False
subject-24,8,The child will inflate the balloon,restrictive,balloon,,,False
subject-24,9,The woman will open the book,non-restrictive,book,,,False
subject-24,10,The man will move the canvas,non-restrictive,canvas,,,False
subject-24,11,The woman will wear the dress,restrictive,dress,backpack,0.1562,False
subject-24,12,The woman will move the flower,non-restrictive,flower,magazine,0.377,False
subject-24,13,The boy will move the shoelace,non-restrictive,shoelace,elsewhere,0.4153,False
subject-24,14,The boy will move the banana,non-restrictive,banana,marker,0.5014,False
subject-24,15,The woman will brew the beer,restrictive,beer,elsewhere,0.0288,False
subject-24,16,The baby will hug the kitten,restrictive,kitten,,,False
subject-24,17,The woman will try the wine,non-restrictive,wine,wine,0.009,True
subject-24,18,The boy will kick the football,restrictive,football,leaf,0.4408,False
subject-24,19,The housewife will fry the mushrooms,restrictive,mushrooms,mushrooms,0.4472,True
subject-24,20,The girl will move the carpet,non-restrictive,carpet,roller,0.4004,False
subject-24,21,The boy will walk the dog,restrictive,dog,hen,0.3826,False
subject-24,22,The woman will sew the shirt,restrictive,shirt,shirt,0.0681,True
subject-24,23,The musician will tune the violin,restrictive,violin,violin,0.0698,True
subject-24,24,The girl will squeeze the mascara,non-restrictive,mascara,pot,0.2096,False
subject-24,25,The boy will bounce the ball,restrictive,ball,elsewhere,0.5895,False
subject-24,26,The boy will move the orange,non-restrictive,orange,stone,0.0268,False
subject-24,27,The kid will build the lego,restrictive,lego,lego,0.1003,True
subject-24,28,The man will wipe the safe,non-restrictive,safe,bolt,0.099,False
subject-24,29,The man will pick up the stamp,non-restrictive,stamp,envelope,0.2471,False
subject-24,30,The man will  collect the cigarettes,non-restrictive,cigarettes,elsewhere,0.5408,False
subject-24,31,The baby will kick the bell,non-restrictive,bell,elsewhere,0.2223,False
subject-24,32,The businessman will  forget the hat,non-restrictive,hat,elsewhere,0.0188,False
subject-24,33,The boy will open the suitcase,non-restrictive,suitcase,box,0.0963,False
subject-24,34,The woman will tie the apron,restrictive,apron,cloth,0.3791,False
subject-24,35,The man will repair the washing machine,restrictive,washing-machine,washing-machine,0.1487,True
subject-24,36,The policeman will arrest the man,restrictive,man,man,0.0054,True
subject-24,37,The girl will groom the rabbit,restrictive,rabbit,,,False
subject-24,38,The man will  move the wood,non-restrictive,wood,bucket,0.1573,False
subject-24,39,The woman will play the piano,restrictive,piano,table,0.1038,False
subject-24,40,The woman will blow out the candle,restrictive,candle,coaster,0.3159,False
subject-24,41,The boy will touch the lamp,non-restrictive,lamp,picture,0.0153,False
subject-24,42,The man will sail the boat,restrictive,boat,,,False
subject-24,43,The boy will eat the cake,restrictive,cake,,,False
subject-24,44,The cat will drink the milk,restrictive,milk,milk,0.1549,True
subject-24,45,The grandmother will eadturn the newspaper,non-restrictive,newspaper,,,False
subject-24,47,The girl will button the blouse,restrictive,blouse,,,False
subject-24,48,The girl will hold the scarf,non-restrictive,scarf,scarf,0.3098,True
subject-24,49,The chef will carry the carrot,non-restrictive,carrot,laddle,0.1121,False
subject-10,0,The boy will move the banana,non-restrictive,banana,,,False
subject-10,2,The chef will carry the carrot,non-restrictive,carrot,carrot,0.4671,True
subject-10,3,The girl will move the carpet,non-restrictive,carpet,,,False
subject-10,4,The man will sail the boat,restrictive,boat,elsewhere,0.4583,False
subject-10,5,The hiker will photograph the mountain,non-restrictive,mountain,,,False
subject-10,6,The boy will move the shoelace,non-restrictive,shoelace,elsewhere,0.2544,False
subject-10,7,The baby will hug the kitten,restrictive,kitten,,,False
subject-10,8,The girl will groom the rabbit,restrictive,rabbit,,,False
subject-10,9,The woman will try the wine,non-restrictive,wine,,,False
subject-10,10,The man will wipe the safe,non-restrictive,safe,,,False
subject-10,11,The woman will blow out the candle,restrictive,candle,,,False
subject-10,12,The woman will play the piano,restrictive,piano,,,False
subject-10,13,The woman will brew the beer,restrictive,beer,elsewhere,0.3906,False
subject-10,14,The woman will wear the dress,restrictive,dress,,,False
subject-10,15,The child will inflate the balloon,restrictive,balloon,subject,0.7317,False
subject-10,16,The woman will open the book,non-restrictive,book,,,False
subject-10,17,The baker will knead the dough,restrictive,dough,,,False
subject-10,18,The boy will kick the football,restrictive,football,,,False
subject-10,19,The musician will tune the violin,restrictive,violin,,,False
subject-10,20,The girl will zip the coat,restrictive,coat,subject,0.4358,False
subject-10,21,The man will repair the washing machine,restrictive,washing-machine,elsewhere,1.066,False
subject-10,22,The man will pick up the stamp,non-restrictive,stamp,,,False
subject-10,23,The girl will button the blouse,restrictive,blouse,,,False
subject-10,24,The woman will examine the bottle,non-restrictive,bottle,,,False
subject-10,25,The girl will hold the scarf,non-restrictive,scarf,,,False
subject-10,26,The boy will move the orange,non-restrictive,orange,,,False
subject-10,27,The kid will build the lego,restrictive,lego,,,False
subject-10,28,The boy will touch the lamp,non-restrictive,lamp,,,False
subject-10,29,The housewife will fry the mushrooms,restrictive,mushrooms,,,False
subject-10,30,The boy will bounce the ball,restrictive,ball,,,False
subject-10,31,The chef will clean the bread,non-restrictive,bread,,,False
subject-10,32,The boy will eat the cake,restrictive,cake,,,False
subject-10,33,The woman will tie the apron,restrictive,apron,,,False
subject-10,34,The boy will walk the dog,restrictive,dog,,,False
subject-10,35,The grandmother will eadturn the newspaper,non-restrictive,newspaper,,,False
subject-10,36,The woman will sew the shirt,restrictive,shirt,,,False
subject-10,37,The cat will drink the milk,restrictive,milk,,,False
subject-10,38,The woman will touch the baby,non-restrictive,baby,elsewhere,0.4987,False
subject-10,39,The man will move the canvas,non-restrictive,canvas,,,False
subject-10,40,The man will  move the wood,non-restrictive,wood,,,False
subject-10,41,The man will  collect the cigarettes,non-restrictive,cigarettes,,,False
subject-10,42,The doctor will check the child,non-restrictive,child,,,False
subject-10,43,The boy will open the suitcase,non-restrictive,suitcase,,,False
subject-10,44,The woman will move the flower,non-restrictive,flower,subject,0.2234,False
subject-10,45,The businessman will  forget the hat,non-restrictive,hat,,,False
subject-10,46,The baby will kick the bell,non-restrictive,bell,,,False
subject-10,47,The policeman will arrest the man,restrictive,man,,,False
subject-10,48,The girl will roll the dice,restrictive,dice,,,False
subject-10,49,The girl will squeeze the mascara,non-restrictive,mascara,elsewhere,0.6183,False
subject-11,0,The man will wipe the washing machine,non-restrictive,washing-machine,wastebin,0.9748,False
subject-11,1,The woman will carry the beer,non-restrictive,beer,kettle,0.2582,False
subject-11,2,The boy will feed the dog,non-restrictive,dog,,,False
subject-11,3,The man will lock the safe,restrictive,safe,elsewhere,0.3599,False
subject-11,4,The chef will slice the bread,restrictive,bread,,,False
subject-11,5,The girl will grab the dice,non-restrictive,dice,,,False
subject-11,6,The woman will drink the wine,restrictive,wine,,,False
subject-11,7,The girl will hang the coat,non-restrictive,coat,,,False
subject-11,8,The hiker will climb the mountain,restrictive,mountain,elsewhere,0.4358,False
subject-11,9,The grandmother will read the newspaper,restrictive,newspaper,eraser,0.3605,False
subject-11,10,The boy will peel the banana,restrictive,banana,,,False
subject-11,11,The girl will knit the scarf,restrictive,scarf,subject,0.1848,False
subject-11,12,The boy will squeeze the orange,restrictive,orange,elsewhere,0.781,False
subject-11,13,The policeman will search the man,non-restrictive,man,elsewhere,0.0129,False
subject-11,14,The girl will hold the blouse,non-restrictive,blouse,subject,0.095,False
subject-11,15,The woman will  carry the dress,non-restrictive,dress,lantern,0.2979,False
subject-11,16,The woman will read the book,restrictive,book,bag,0.0136,False
subject-11,17,The woman will bathe the baby,restrictive,baby,,,False
subject-11,18,The housewife will  wash the mushrooms,non-restrictive,mushrooms,subject,0.536,False
subject-11,19,The woman will water the flower,restrictive,flower,elsewhere,0.4934,False
subject-11,20,The boy will dim the lamp,restrictive,lamp,elsewhere,0.0662,False
subject-11,21,The woman will blow grab the candle,non-restrictive,candle,subject,0.2552,False
subject-11,22,The baker will inspect the dough,non-restrictive,dough,,,False
subject-11,23,The girl will lift the rabbit,non-restrictive,rabbit,potato,0.007,False
subject-11,24,The baby will grab the kitten,non-restrictive,kitten,,,False
subject-11,25,The man will chop the wood,restrictive,wood,,,False
subject-11,26,The woman will dust the piano,non-restrictive,piano,piano,0.2769,True
subject-11,27,The woman will wash the shirt,non-restrictive,shirt,,,False
subject-11,28,The boy will touch the football,non-restrictive,football,,,False
subject-11,29,The boy will throw the ball,non-restrictive,ball,,,False
subject-11,30,The doctor will inject the child,restrictive,child,,,False
subject-11,31,The musician will move the violin,non-restrictive,violin,,,False
subject-11,32,The child will carry the balloon,non-restrictive,balloon,elsewhere,0.0896,False
subject-11,33,The kid will stack the lego,non-restrictive,lego,,,False
subject-11,34,The woman will open the bottle,restrictive,bottle,,,False
subject-11,35,The businessman will wear the hat,restrictive,hat,,,False
subject-11,36,The boy will move the cake,non-restrictive,cake,,,False
subject-11,37,The baby will ring the bell,restrictive,bell,,,False
subject-11,38,The girl will apply the mascara,restrictive,mascara,,,False
subject-11,39,The boy will unzip the suitcase,restrictive,suitcase,elsewhere,0.7532,False
subject-11,40,The boy will tie the shoelace,restrictive,shoelace,,,False
subject-11,41,The woman will carry the apron,non-restrictive,apron,,,False
subject-11,42,The boy will move the radio,non-restrictive,radio,,,False
subject-11,43,The man will watch the boat,non-restrictive,boat,subject,0.5139,False
subject-11,44,The chef will grate the carrot,restrictive,carrot,,,False
subject-11,45,The man will lick the stamp,restrictive,stamp,elsewhere,0.2993,False
subject-11,46,The man will paint the canvas,restrictive,canvas,,,False
subject-11,47,The girl will vacuum the carpet,restrictive,carpet,subject,0.4022,False
subject-11,48,The man will smoke the cigarettes,restrictive,cigarettes,,,False
subject-11,49,The cat will push the milk,non-restrictive,milk,,,False
subject-12,0,The woman will touch the baby,non-restrictive,baby,,,False
subject-12,1,The woman will examine the bottle,non-restrictive,bottle,elsewhere,0.3812,False
subject-12,2,The girl will zip the coat,restrictive,coat,,,False
subject-12,3,The girl will hold the scarf,non-restrictive,scarf,,,False
subject-12,4,The boy will touch the lamp,non-restrictive,lamp,,,False
subject-12,5,The cat will drink the milk,restrictive,milk,,,False
subject-12,6,The musician will tune the violin,restrictive,violin,elsewhere,0.311,False
subject-12,7,The doctor will check the child,non-restrictive,child,,,False
subject-12,8,The baker will knead the dough,restrictive,dough,subject,0.0837,False
subject-12,9,The boy will kick the football,restrictive,football,,,False
subject-12,10,The girl will groom the rabbit,restrictive,rabbit,,,False
subject-12,11,The kid will build the lego,restrictive,lego,,,False
subject-12,12,The girl will button the blouse,restrictive,blouse,,,False
subject-12,13,The woman will move the flower,non-restrictive,flower,subject,0.0289,False
subject-12,14,The boy will move the banana,non-restrictive,banana,subject,0.3877,False
subject-12,15,The man will move the canvas,non-restrictive,canvas,subject,0.2777,False
subject-12,16,The girl will move the carpet,non-restrictive,carpet,subject,0.4337,False
subject-12,17,The boy will move the shoelace,non-restrictive,shoelace,,,False
subject-12,18,The man will sail the boat,restrictive,boat,,,False
subject-12,19,The boy will bounce the ball,restrictive,ball,elsewhere,0.3281,False
subject-12,20,The girl will roll the dice,restrictive,dice,subject,0.0604,False
subject-12,21,The chef will clean the bread,non-restrictive,bread,subject,0.0326,False
subject-12,22,The woman will brew the beer,restrictive,beer,subject,0.0156,False
subject-12,23,The housewife will fry the mushrooms,restrictive,mushrooms,subject,0.0855,False
subject-12,24,The girl will squeeze the mascara,non-restrictive,mascara,,,False
subject-12,25,The businessman will  forget the hat,non-restrictive,hat,,,False
subject-12,26,The boy will open the suitcase,non-restrictive,suitcase,,,False
subject-12,27,The man will pick up the stamp,non-restrictive,stamp,,,False
subject-12,28,The baby will kick the bell,non-restrictive,bell,elsewhere,0.1546,False
subject-12,29,The policeman will arrest the man,restrictive,man,subject,0.0396,False
subject-12,30,The man will repair the washing machine,restrictive,washing-machine,elsewhere,0.5572,False
subject-12,31,The boy will eat the cake,restrictive,cake,,,False
subject-12,32,The man will  collect the cigarettes,non-restrictive,cigarettes,,,False
subject-12,33,The woman will sew the shirt,restrictive,shirt,subject,0.4766,False
subject-12,34,The woman will blow out the candle,restrictive,candle,,,False
subject-12,35,The boy will walk the dog,restrictive,dog,ball,0.3227,False
subject-12,36,The woman will try the wine,non-restrictive,wine,,,False
subject-12,37,The child will inflate the balloon,restrictive,balloon,subject,0.6384,False
subject-12,38,The grandmother will eadturn the newspaper,non-restrictive,newspaper,,,False
subject-12,39,The woman will open the book,non-restrictive,book,elsewhere,0.0083,False
subject-12,40,The chef will carry the carrot,non-restrictive,carrot,,,False
subject-12,41,The man will  move the wood,non-restrictive,wood,,,False
subject-12,43,The woman will tie the apron,restrictive,apron,subject,0.3254,False
subject-12,44,The woman will wear the dress,restrictive,dress,,,False
subject-12,45,The baby will hug the kitten,restrictive,kitten,,,False
subject-12,46,The man will wipe the safe,non-restrictive,safe,elsewhere,0.5074,False
subject-12,47,The hiker will photograph the mountain,non-restrictive,mountain,subject,0.1748,False
subject-12,48,The boy will move the orange,non-restrictive,orange,,,False
subject-12,49,The woman will play the piano,restrictive,piano,,,False
subject-7,0,The woman will  carry the dress,non-restrictive,dress,,,False
subject-7,1,The man will chop the wood,restrictive,wood,,,False
subject-7,2,The baker will inspect the dough,non-restrictive,dough,,,False
subject-7,3,The man will lock the safe,restrictive,safe,,,False
subject-7,4,The musician will move the violin,non-restrictive,violin,elsewhere,0.4207,False
subject-7,5,The chef will slice the bread,restrictive,bread,,,False
subject-7,6,The man will smoke the cigarettes,restrictive,cigarettes,,,False
subject-7,7,The boy will touch the football,non-restrictive,football,,,False
subject-7,8,The grandmother will read the newspaper,restrictive,newspaper,,,False
subject-7,9,The girl will hold the blouse,non-restrictive,blouse,,,False
subject-7,10,The girl will hang the coat,non-restrictive,coat,,,False
subject-7,11,The girl will vacuum the carpet,restrictive,carpet,roller,0.717,False
subject-7,12,The woman will bathe the baby,restrictive,baby,stool,0.2617,False
subject-7,13,The woman will read the book,restrictive,book,,,False
subject-7,14,The boy will move the radio,non-restrictive,radio,,,False
subject-7,15,The man will watch the boat,non-restrictive,boat,,,False
subject-7,16,The woman will drink the wine,restrictive,wine,subject,0.3504,False
subject-7,17,The boy will squeeze the orange,restrictive,orange,subject,0.1513,False
subject-7,18,The woman will wash the shirt,non-restrictive,shirt,,,False
subject-7,19,The girl will apply the mascara,restrictive,mascara,,,False
subject-7,20,The boy will peel the banana,restrictive,banana,elsewhere,0.0001,False
subject-7,21,The girl will lift the rabbit,non-restrictive,rabbit,,,False
subject-7,22,The baby will ring the bell,restrictive,bell,,,False
subject-7,23,The cat will push the milk,non-restrictive,milk,,,False
subject-7,24,The chef will grate the carrot,restrictive,carrot,,,False
subject-7,25,The woman will open the bottle,restrictive,bottle,sponge,0.0637,False
subject-7,26,The policeman will search the man,non-restrictive,man,,,False
subject-7,27,The woman will water the flower,restrictive,flower,,,False
subject-7,28,The woman will carry the apron,non-restrictive,apron,,,False
subject-7,29,The child will carry the balloon,non-restrictive,balloon,,,False
subject-7,30,The hiker will climb the mountain,restrictive,mountain,mountain,0.3151,True
subject-7,31,The boy will feed the dog,non-restrictive,dog,,,False
subject-7,32,The boy will dim the lamp,restrictive,lamp,,,False
subject-7,33,The boy will tie the shoelace,restrictive,shoelace,,,False
subject-7,34,The woman will blow grab the candle,non-restrictive,candle,,,False
subject-7,35,The woman will carry the beer,non-restrictive,beer,subject,0.513,False
subject-7,36,The girl will grab the dice,non-restrictive,dice,,,False
subject-7,37,The doctor will inject the child,restrictive,child,,,False
subject-7,38,The man will paint the canvas,restrictive,canvas,,,False
subject-7,39,The housewife will  wash the mushrooms,non-restrictive,mushrooms,elsewhere,0.4154,False
subject-7,40,The kid will stack the lego,non-restrictive,lego,subject,0.4315,False
subject-7,41,The man will wipe the washing machine,non-restrictive,washing-machine,elsewhere,0.0634,False
subject-7,42,The baby will grab the kitten,non-restrictive,kitten,cup,0.294,False
subject-7,43,The businessman will wear the hat,restrictive,hat,,,False
subject-7,44,The boy will move the cake,non-restrictive,cake,subject,0.1059,False
subject-7,45,The woman will dust the piano,non-restrictive,piano,,,False
subject-7,46,The boy will unzip the suitcase,restrictive,suitcase,subject,0.4519,False
subject-7,47,The boy will throw the ball,non-restrictive,ball,,,False
subject-7,48,The man will lick the stamp,restrictive,stamp,,,False
subject-7,49,The girl will knit the scarf,restrictive,scarf,elsewhere,0.3455,False
subject-8,0,The baby will kick the bell,non-restrictive,bell,,,False
subject-8,1,The woman will touch the baby,non-restrictive,baby,stool,0.2108,False
subject-8,2,The man will sail the boat,restrictive,boat,elsewhere,0.1975,False
subject-8,3,The kid will build the lego,restrictive,lego,subject,0.0937,False
subject-8,4,The baker will knead the dough,restrictive,dough,,,False
subject-8,5,The woman will wear the dress,restrictive,dress,,,False
subject-8,6,The boy will kick the football,restrictive,football,subject,0.3263,False
subject-8,7,The grandmother will eadturn the newspaper,non-restrictive,newspaper,,,False
subject-8,8,The boy will open the suitcase,non-restrictive,suitcase,,,False
subject-8,9,The girl will button the blouse,restrictive,blouse,,,False
subject-8,10,The girl will roll the dice,restrictive,dice,,,False
subject-8,11,The boy will walk the dog,restrictive,dog,,,False
subject-8,12,The musician will tune the violin,restrictive,violin,,,False
subject-8,13,The man will move the canvas,non-restrictive,canvas,,,False
subject-8,14,The cat will drink the milk,restrictive,milk,milk,0.5591,True
subject-8,15,The woman will open the book,non-restrictive,book,,,False
subject-8,16,The woman will sew the shirt,restrictive,shirt,,,False
subject-8,17,The policeman will arrest the man,restrictive,man,elsewhere,0.4213,False
subject-8,18,The girl will squeeze the mascara,non-restrictive,mascara,subject,0.1357,False
subject-8,19,The girl will move the carpet,non-restrictive,carpet,elsewhere,0.2734,False
subject-8,20,The woman will examine the bottle,non-restrictive,bottle,,,False
subject-8,21,The man will  move the wood,non-restrictive,wood,,,False
subject-8,22,The doctor will check the child,non-restrictive,child,toy-bear,0.0685,False
subject-8,23,The baby will hug the kitten,restrictive,kitten,,,False
subject-8,24,The boy will touch the lamp,non-restrictive,lamp,subject,0.1356,False
subject-8,25,The man will wipe the safe,non-restrictive,safe,,,False
subject-8,26,The chef will clean the bread,non-restrictive,bread,,,False
subject-8,27,The girl will hold the scarf,non-restrictive,scarf,,,False
subject-8,28,The woman will tie the apron,restrictive,apron,,,False
subject-8,29,The man will repair the washing machine,restrictive,washing-machine,elsewhere,0.9724,False
subject-8,30,The woman will move the flower,non-restrictive,flower,,,False
subject-8,31,The man will  collect the cigarettes,non-restrictive,cigarettes,filofax,0.226,False
subject-8,32,The woman will brew the beer,restrictive,beer,,,False
subject-8,34,The girl will zip the coat,restrictive,coat,,,False
subject-8,35,The chef will carry the carrot,non-restrictive,carrot,subject,0.0116,False
subject-8,36,The woman will play the piano,restrictive,piano,,,False
subject-8,37,The woman will blow out the candle,restrictive,candle,elsewhere,0.3765,False
subject-8,38,The child will inflate the balloon,restrictive,balloon,subject,0.129,False
subject-8,39,The boy will move the banana,non-restrictive,banana,,,False
subject-8,40,The man will pick up the stamp,non-restrictive,stamp,,,False
subject-8,41,The businessman will  forget the hat,non-restrictive,hat,subject,0.1122,False
subject-8,42,The boy will move the shoelace,non-restrictive,shoelace,mat,0.1135,False
subject-8,43,The woman will try the wine,non-restrictive,wine,,,False
subject-8,44,The boy will move the orange,non-restrictive,orange,,,False
subject-8,45,The boy will eat the cake,restrictive,cake,,,False
subject-8,46,The hiker will photograph the mountain,non-restrictive,mountain,mountain,0.5298,True
subject-8,47,The housewife will fry the mushrooms,restrictive,mushrooms,weighing-scales,0.1989,False
subject-8,48,The girl will groom the rabbit,restrictive,rabbit,glass,0.3237,False
subject-8,49,The boy will bounce the ball,restrictive,ball,,,False
subject-9,0,The child will carry the balloon,non-restrictive,balloon,,,False
subject-9,1,The cat will push the milk,non-restrictive,milk,sock,0.4691,False
subject-9,2,The woman will dust the piano,non-restrictive,piano,television,0.243,False
subject-9,3,The baker will inspect the dough,non-restrictive,dough,,,False
subject-9,4,The boy will unzip the suitcase,restrictive,suitcase,gift,0.2982,False
subject-9,5,The boy will squeeze the orange,restrictive,orange,shell,0.1717,False
subject-9,6,The boy will move the radio,non-restrictive,radio,pillow,0.1102,False
subject-9,7,The girl will apply the mascara,restrictive,mascara,,,False
subject-9,8,The woman will drink the wine,restrictive,wine,chair,0.3236,False
subject-9,9,The woman will wash the shirt,non-restrictive,shirt,shirt,0.0819,True
subject-9,10,The boy will move the cake,non-restrictive,cake,ball,0.4276,False
subject-9,11,The hiker will climb the mountain,restrictive,mountain,elsewhere,0.3485,False
subject-9,12,The doctor will inject the child,restrictive,child,child,0.1048,True
subject-9,13,The man will paint the canvas,restrictive,canvas,keyboard,0.4212,False
subject-9,14,The musician will move the violin,non-restrictive,violin,bow,0.0989,False
subject-9,15,The woman will blow grab the candle,non-restrictive,candle,candle,0.5374,True
subject-9,16,The chef will grate the carrot,restrictive,carrot,carrot,0.1302,True
subject-9,17,The man will lick the stamp,restrictive,stamp,stamp,0.159,True
subject-9,18,The man will chop the wood,restrictive,wood,elsewhere,0.3065,False
subject-9,19,The boy will feed the dog,non-restrictive,dog,elsewhere,0.2699,False
subject-9,20,The businessman will wear the hat,restrictive,hat,,,False
subject-9,21,The girl will grab the dice,non-restrictive,dice,elsewhere,0.3919,False
subject-9,22,The woman will  carry the dress,non-restrictive,dress,subject,0.3177,False
subject-9,23,The man will wipe the washing machine,non-restrictive,washing-machine,mirror,0.6659,False
subject-9,24,The woman will open the bottle,restrictive,bottle,seed,0.1644,False
subject-9,25,The girl will lift the rabbit,non-restrictive,rabbit,rabbit,0.0071,True
subject-9,26,The chef will slice the bread,restrictive,bread,spoon,0.3592,False
subject-9,27,The boy will peel the banana,restrictive,banana,mitten,0.121,False
subject-9,28,The girl will hang the coat,non-restrictive,coat,coat,0.3768,True
subject-9,29,The girl will vacuum the carpet,restrictive,carpet,footstool,0.4022,False
subject-9,30,The kid will stack the lego,non-restrictive,lego,,,False
subject-9,31,The girl will knit the scarf,restrictive,scarf,scarf,0.1649,True
subject-9,32,The grandmother will read the newspaper,restrictive,newspaper,newspaper,0.0193,True
subject-9,33,The woman will bathe the baby,restrictive,baby,,,False
subject-9,34,The policeman will search the man,non-restrictive,man,,,False
subject-9,35,The boy will dim the lamp,restrictive,lamp,elsewhere,0.119,False
subject-9,36,The woman will read the book,restrictive,book,,,False
subject-9,37,The housewife will  wash the mushrooms,non-restrictive,mushrooms,jug,0.0471,False
subject-9,38,The baby will grab the kitten,non-restrictive,kitten,kitten,0.4212,True
subject-9,39,The man will watch the boat,non-restrictive,boat,boat,0.306,True
subject-9,40,The boy will throw the ball,non-restrictive,ball,shuttle-cock,0.3792,False
subject-9,41,The boy will tie the shoelace,restrictive,shoelace,mat,0.0887,False
subject-9,42,The woman will carry the apron,non-restrictive,apron,broom,0.0838,False
subject-9,43,The woman will water the flower,restrictive,flower,vase,0.3055,False
subject-9,44,The baby will ring the bell,restrictive,bell,,,False
subject-9,45,The man will smoke the cigarettes,restrictive,cigarettes,filofax,0.1712,False
subject-9,46,The woman will carry the beer,non-restrictive,beer,mug,0.2513,False
subject-9,47,The man will lock the safe,restrictive,safe,,,False
subject-9,48,The girl will hold the blouse,non-restrictive,blouse,,,False
subject-9,49,The boy will touch the football,non-restrictive,football,football,0.2132,True
subject-1,0,The housewife will  wash the mushrooms,non-restrictive,mushrooms,subject,0.1538,False
subject-1,1,The businessman will wear the hat,restrictive,hat,,,False
subject-1,2,The boy will tie the shoelace,restrictive,shoelace,,,False
subject-1,3,The woman will water the flower,restrictive,flower,subject,0.0782,False
subject-1,4,The woman will carry the apron,non-restrictive,apron,elsewhere,0.1034,False
subject-1,5,The boy will throw the ball,non-restrictive,ball,ball,0.1514,True
subject-1,6,The grandmother will read the newspaper,restrictive,newspaper,newspaper,0.4275,True
subject-1,7,The girl will knit the scarf,restrictive,scarf,subject,0.2723,False
subject-1,8,The chef will slice the bread,restrictive,bread,bread,0.1109,True
subject-1,9,The girl will hang the coat,non-restrictive,coat,elsewhere,0.0555,False
subject-1,10,The doctor will inject the child,restrictive,child,subject,0.0508,False
subject-1,11,The man will lock the safe,restrictive,safe,,,False
subject-1,12,The woman will dust the piano,non-restrictive,piano,piano,0.1495,True
subject-1,13,The girl will grab the dice,non-restrictive,dice,subject,0.6661,False
subject-1,14,The kid will stack the lego,non-restrictive,lego,,,False
subject-1,15,The baby will grab the kitten,non-restrictive,kitten,kitten,0.6155,True
subject-1,16,The hiker will climb the mountain,restrictive,mountain,mountain,0.0738,True
subject-1,17,The woman will drink the wine,restrictive,wine,lipstick,0.1763,False
subject-1,18,The woman will carry the beer,non-restrictive,beer,elsewhere,0.2249,False
subject-1,19,The woman will bathe the baby,restrictive,baby,baby,0.5426,True
subject-1,20,The policeman will search the man,non-restrictive,man,,,False
subject-1,21,The musician will move the violin,non-restrictive,violin,,,False
subject-1,22,The woman will  carry the dress,non-restrictive,dress,ribbon,0.117,False
subject-1,23,The boy will touch the football,non-restrictive,football,football,0.2069,True
subject-1,24,The boy will dim the lamp,restrictive,lamp,lamp,0.1266,True
subject-1,25,The man will smoke the cigarettes,restrictive,cigarettes,elsewhere,0.4329,False
subject-1,26,The girl will lift the rabbit,non-restrictive,rabbit,rabbit,0.2349,True
subject-1,27,The woman will wash the shirt,non-restrictive,shirt,elsewhere,0.0816,False
subject-1,28,The man will watch the boat,non-restrictive,boat,sun,0.5543,False
subject-1,29,The child will carry the balloon,non-restrictive,balloon,,,False
subject-1,30,The man will lick the stamp,restrictive,stamp,subject,0.0655,False
subject-1,31,The man will wipe the washing machine,non-restrictive,washing-machine,elsewhere,0.8604,False
subject-1,32,The woman will read the book,restrictive,book,,,False
subject-1,33,The boy will peel the banana,restrictive,banana,,,False
subject-1,34,The woman will open the bottle,restrictive,bottle,seed,0.4449,False
subject-1,35,The cat will push the milk,non-restrictive,milk,sock,0.315,False
subject-1,36,The boy will unzip the suitcase,restrictive,suitcase,subject,0.284,False
subject-1,37,The man will paint the canvas,restrictive,canvas,peach,0.3338,False
subject-1,38,The man will chop the wood,restrictive,wood,,,False
subject-1,39,The boy will feed the dog,non-restrictive,dog,ball,0.0755,False
subject-1,40,The girl will apply the mascara,restrictive,mascara,elsewhere,0.0919,False
subject-1,41,The baker will inspect the dough,non-restrictive,dough,dough,0.1651,True
subject-1,42,The baby will ring the bell,restrictive,bell,,,False
subject-1,43,The boy will move the radio,non-restrictive,radio,radio,0.2381,True
subject-1,44,The girl will vacuum the carpet,restrictive,carpet,roller,0.1812,False
subject-1,45,The chef will grate the carrot,restrictive,carrot,,,False
subject-1,46,The woman will blow grab the candle,non-restrictive,candle,elsewhere,0.336,False
subject-1,47,The boy will squeeze the orange,restrictive,orange,,,False
